name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
ru.exe,-1,3680,6.101826598101519,2.143346720346635,3.9584798777548844,5.536812348962537,6.101826598101519,0.7824806680177535,0.8845793734977961,2621,6.614986579826854,6.520532646403246,0.0944539334236083,6.520568683768154,6.520532646403246,3.4038708657731516e-06,0.0018449582287339602,6,108,2,0,121,0,58,2,60,20,0,20,637,1,638,-1,-1,232,181,91,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,168,243,65,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,168,243,65,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,160,0,0,0,0,0,0,0,0,0,0,0,0,12,0
pagecurl.exe,-1,6594,5.532307042020061,2.1930015198987483,3.3393055221213124,4.619027208728431,4.607831486318984,0.1784775961874705,0.4224660888017765,270,5.962252174583005,5.918701712017697,0.04355046256530848,5.962090876573504,5.962252174583005,7.024602924638279e-06,0.002650396748533751,13,153,2,1,170,0,33,2,35,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,20,96,64,0,2,139,68,36,36,116,10,131,61,20,96,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
ntfsinfo.exe,-1,3693,6.124859175196864,3.0508574812006763,3.0740016939961876,5.774534179111092,6.067488999087715,0.2741923609158423,0.5236338042142068,2632,6.602174243436778,6.504721453204114,0.09745279023266384,6.504758479340221,6.504721453204114,3.608300275125981e-06,0.0018995526513171414,6,101,2,1,121,0,58,2,60,20,0,20,639,1,640,-1,-1,232,127,94,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,208,228,65,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,208,228,65,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,160,0,0,0,0,0,0,0,0,0,0,0,0,11,0
align-layers.exe,-1,6649,5.8803310307093435,2.3307880602388957,3.5495429704704478,2.822162172907111,2.34001488517445,1.0667010530529824,1.0328122060921736,315,5.776164839092237,5.762615448133354,0.0135493909588833,5.776121825152685,5.776164839092237,5.828126836719635e-07,0.0007634216945253543,10,109,2,1,170,0,30,2,32,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,48,64,64,0,2,139,68,36,36,116,10,131,61,48,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
PUTTYGEN_32.exe,-1,4500,6.798651003403024,2.83292844916085,3.965722554242174,4.4542067825088685,4.859916403569219,0.2909209021478425,0.5393708391708274,1737,6.672306206400089,6.226350015722148,0.4459561906779408,6.226606755037449,6.226350015722148,0.00011449448704892336,0.010700209673128997,5,147,2,4,118,0,0,0,0,23,0,23,775,2,777,-1,-1,232,138,2,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,32,96,8,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,32,96,8,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,173,0,0,0,0,0,0,0,0,0,0,0,0,10,0
Diskmon.exe,-1,8514,6.338054482395869,3.94560417640419,2.392450305991679,5.476472501825222,5.508142040935405,0.04650672118131017,0.2156541703313668,1,6.485354025613728,6.485354025613728,0.0,-1.0,-1.0,-1.0,-1.0,10,213,4,4,89,0,73,3,76,16,0,16,633,2,635,-1,-1,85,139,236,106,255,104,176,69,65,0,104,52,174,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,160,65,65,0,51,210,138,212,137,21,128,54,67,0,139,200,129,225,255,0,0,0,137,13,101,0,0,0,4,0,0,0,0,0,0,0,0,5,0
gspawn-win32-helper.exe,-1,3554,6.298640528540418,0.6029073457360112,5.695733182804407,5.542492567342694,6.2785974469470505,1.6720087404627575,1.2930617697785196,2313,6.191485394141866,6.064671351918367,0.1268140422234989,6.189773281831869,6.191485394141866,9.353902774000645e-05,0.00967155766875256,3,67,2,1,85,0,34,1,35,18,0,18,673,1,674,-1,-1,86,83,131,236,20,131,61,64,128,64,0,2,139,68,36,36,116,10,199,5,64,128,64,0,2,0,0,0,131,248,2,116,18,131,248,1,116,66,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,108,6,102,0,0,0,0,0,0,0,0,0,0,0,0,2,0
file-desktop-link.exe,-1,4565,5.831710016589955,2.364329861351118,3.4673801552388372,3.9569674448282046,3.830073756980244,0.3301960957620044,0.5746269187586015,296,5.946468464362353,5.821602568923719,0.12486589543863413,5.946046620121007,5.946468464362353,5.26739589313916e-05,0.007257682752186926,6,64,2,1,75,0,29,2,31,2,0,2,498,3,501,-1,-1,83,131,236,24,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,187,0,0,0,0,0,0,0,0,0,0,28,0,2,0
ADInsight.exe,-1,3828,5.986644937837013,3.381355685514333,2.6052892523226796,5.479757489805374,5.797430969650589,0.4016558973309645,0.6337632817787446,2567,6.536498167766087,6.106762580423784,0.42973558734230277,6.472316048572191,6.474152324704872,0.000681959947671083,0.026114362861672177,13,327,2,1,118,0,0,0,0,17,0,17,712,2,714,-1,-1,232,39,175,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,128,65,146,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,128,65,146,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,122,0,0,0,0,0,0,0,0,0,0,0,0,7,0
selection-to-path.exe,-1,6634,6.025304565089259,2.2169578689991556,3.8083466960901036,4.5695434472104335,4.541321856581977,0.18780216739783884,0.4333614742888883,316,5.962408745921742,5.866309505625267,0.09609924029647487,5.9621046344018165,5.962408745921742,2.9224886030251965e-05,0.005406004627287324,11,141,2,1,170,0,40,2,42,5,0,5,521,3,524,-1,-1,83,131,236,24,131,61,172,176,64,0,2,139,68,36,36,116,10,131,61,172,176,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
file-fits.exe,-1,6571,6.03419085578843,3.500582238487805,2.533608617300625,4.526962526901002,4.384667729963897,0.16718068304287095,0.4088773447415141,253,6.016447938213402,5.544516548985561,0.4719313892278416,5.54638189044496,5.544516548985561,0.000880313186318263,0.029670072233115023,10,139,2,1,170,0,37,2,39,5,0,5,518,3,521,-1,-1,83,131,236,24,131,61,20,144,64,0,2,139,68,36,36,116,10,131,61,20,144,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
find.exe,-1,808,6.222026481743358,4.4142223297213405,1.8078041520220172,5.722316593243822,5.9696101703249305,0.4588929833088812,0.6774164031885271,641,6.371934595663659,6.070966654088006,0.300967941575653,6.206033308352377,6.0790530848777475,0.0222209659555883,0.14906698479404587,4,84,0,0,65,0,0,0,0,1,0,1,470,3,473,-1,-1,232,67,255,255,255,139,255,85,139,236,131,236,16,161,0,64,43,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,15,133,178,15,0,0,161,0,64,43,0,131,101,248,0,131,101,252,0,83,87,191,78,230,65,0,0,0,0,0,0,0,0,0,0,0,0,5,0
procedure-browser.exe,-1,6631,5.836699375734985,2.4829479839023874,3.3537513918325974,4.074707693159169,3.9835918049074213,0.21893670072676463,0.4679067222500278,316,5.909623131679199,5.870152317002528,0.039470814676670685,5.909498224037817,5.909623131679199,4.930206364683803e-06,0.0022204068016207757,10,66,2,1,170,0,28,2,30,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
checkver.exe,-1,2472,6.403981955668493,2.17671669583465,4.2272652598338425,4.953721117338588,4.031195386815908,1.7819692886215683,1.3349042245125935,1201,6.601385124832093,4.513019139684909,2.088365985147184,6.43202966089337,6.444663268922233,0.034541252098883875,0.18585276995214214,9,117,3,0,82,0,49,1,50,17,0,17,605,3,608,-1,-1,85,139,236,131,196,240,51,192,137,69,240,184,172,0,65,0,232,155,79,255,255,80,106,0,232,248,254,255,255,255,37,4,50,65,0,186,160,16,65,0,82,137,5,184,36,65,0,137,66,4,232,152,255,255,255,137,66,4,232,152,255,255,255,137,84,0,0,0,4,0,0,0,0,0,0,0,0,2,0
file-fli.exe,-1,6631,5.7992217484652375,2.182512101006195,3.6167096474590426,2.9359287048880005,2.484846945090903,0.930909326955328,0.9648364249733361,315,5.919848102585161,5.809482044571296,0.11036605801386479,5.919497734147021,5.919848102585161,3.866878336990402e-05,0.006218422900535475,11,127,2,1,170,0,34,2,36,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,20,112,64,0,2,139,68,36,36,116,10,131,61,20,112,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
contrast-retinex.exe,-1,6629,6.134707936507408,2.42178769889018,3.712920237617228,2.9744406021429355,2.488076170490262,1.0903779339201007,1.0442116327259052,316,6.093256061832475,6.003270776128982,0.08998528570349329,6.079196926246095,6.079260236882017,2.0814806371239202e-05,0.004562324667451803,10,116,2,1,170,0,31,2,33,5,0,5,522,3,525,-1,-1,83,131,236,24,131,61,52,80,64,0,2,139,68,36,36,116,10,131,61,52,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
efsdump.exe,-1,8198,6.6837733656353775,5.341633488217668,1.3421398774177096,5.826327140626168,5.815065221187341,0.028240892916059804,0.16805026901513667,7387,6.625419412894922,6.467902232127577,0.15751718076734456,6.625372604996047,6.625419412894922,4.042540850427221e-06,0.002010607085043525,5,72,4,2,95,0,38,3,41,19,0,19,626,2,628,-1,-1,85,139,236,106,255,104,56,97,64,0,104,164,63,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,16,83,86,87,137,101,232,255,21,156,96,64,0,51,210,138,212,137,21,68,30,66,0,139,200,129,225,255,0,0,0,137,13,139,0,0,0,4,0,0,0,0,0,0,0,0,8,0
waves.exe,-1,6670,5.932374077613084,2.3612800109230716,3.5710940666900126,2.899744376223867,2.4503702423529674,0.9773224864691952,0.9885962201370159,256,5.845046809660689,5.672183090799119,0.17286371886156982,5.84113060140639,5.845046809660689,0.0006454543773172112,0.025405794168205237,11,113,2,1,170,0,31,2,33,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,80,80,64,0,2,139,68,36,36,116,10,131,61,80,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
net1.exe,-1,995,6.095138340820776,3.1872456948844197,2.9078926459363568,5.2192358704658925,5.293144414159519,0.6081666280270472,0.7798503882329272,606,6.4779438542472265,6.252072247652045,0.2258716065951818,6.286762240502542,6.303085204176901,0.000960427229952018,0.030990760396479754,14,245,2,0,0,0,0,0,0,0,0,0,352,2,354,-1,-1,232,192,246,255,255,139,255,85,139,236,131,236,16,161,0,144,67,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,15,133,101,28,0,0,161,0,144,67,0,131,101,248,0,131,101,252,0,83,87,191,78,230,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
Procmon.exe,-1,3950,6.266987388038351,3.3546026004585143,2.9123847875798368,4.777660275190242,5.103880387393369,0.2212232077601898,0.4703437123638306,2681,6.511399154475233,5.948889658814428,0.5625094956608052,5.9490994721287365,5.948889658814428,0.0001180219816145369,0.010863792229904662,13,431,4,1,126,0,0,0,0,17,0,17,709,3,712,-1,-1,232,180,175,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,220,193,60,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,220,193,60,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,132,0,0,0,1,0,0,0,0,0,0,0,0,8,0
RemoveDrive.exe,-1,1379,6.614726816109244,3.1132551608375802,3.501471655271664,4.559603736268912,4.564605788425702,0.2620130200695109,0.5118720739301089,1,6.404279516866517,6.404279516866517,0.0,-1.0,-1.0,-1.0,-1.0,7,164,2,0,70,0,0,0,0,2,0,2,421,2,423,-1,-1,85,139,236,129,236,132,0,0,0,83,86,87,255,21,60,209,42,1,104,219,53,42,1,163,72,57,43,1,255,21,64,209,42,1,163,72,57,43,1,255,21,64,209,42,1,255,21,68,209,42,1,141,157,124,255,255,255,141,117,252,232,33,255,255,70,0,0,0,0,0,0,0,0,0,0,0,0,11,0
AltStreamDump.exe,-1,523,5.93617715190565,5.017725276447597,0.9184518754580528,5.513145839080022,5.925258357570515,0.1940192567816076,0.4404761705037034,276,6.135218834425443,5.993867304081024,0.14135153034441839,6.134706691199557,6.135218834425443,7.239222873445302e-05,0.0085083622827459,2,48,2,0,4,0,31,2,33,0,0,0,366,2,368,-1,-1,106,40,104,0,33,64,0,232,86,2,0,0,104,14,31,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,139,68,36,16,137,108,36,16,141,108,36,16,43,224,83,86,87,139,69,248,137,101,232,80,139,69,252,199,69,252,255,255,255,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0
livekd.exe,-1,3679,6.396290774282017,2.814862255652082,3.581428518629935,5.94100781330407,6.241851928736872,0.3029344636673417,0.5503948252548726,2595,6.6254472680158365,6.612767908854255,0.012679359161581694,6.625442381942942,6.6254472680158365,6.195227312076518e-08,0.0002489021356291769,6,150,2,0,124,0,0,0,0,20,0,20,681,2,683,-1,-1,232,70,102,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,240,105,34,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,240,105,34,1,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,162,0,0,0,0,0,0,0,0,0,0,0,0,10,0
csrstub.exe,-1,260,6.228170023681995,4.4155624578056205,1.812607565876374,4.898209846000696,4.4155624578056205,0.42833147823786233,0.6544703799545571,93,6.609833321210146,6.126743467839658,0.4830898533704877,6.506854142424806,6.554847473052237,0.02554928037423774,0.15984142258575446,2,68,5,0,7,0,0,0,0,3,0,3,202,3,205,-1,-1,232,21,27,0,0,139,255,85,139,236,131,236,16,161,96,170,119,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,0,255,255,59,199,116,13,161,96,170,119,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,187,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,0
du.exe,-1,1213,6.2512830104498835,3.3363213882257714,2.914961622224112,5.199839175937379,5.380716490550124,0.3283840238190247,0.5730480117922273,154,6.645281437523983,5.859224125579021,0.7860573119449619,6.474105886475825,6.525222238104998,0.03225276016879731,0.17959053474166534,6,102,2,0,104,0,0,0,0,4,0,4,398,3,401,-1,-1,232,34,125,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,0,65,225,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,0,65,225,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,143,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Clockres.exe,-1,3671,6.197193895818872,2.7138465977638297,3.483347298055042,5.731042846751417,6.10326715822286,0.38015756337277495,0.6165691878230496,2612,6.605809142804439,6.516663585757029,0.08914555704741023,6.516697714990202,6.516663585757029,3.0424695027921408e-06,0.0017442676121490477,6,96,2,0,121,0,0,0,0,20,0,20,682,2,684,-1,-1,232,34,101,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,72,211,5,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,72,211,5,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,160,0,0,0,0,0,0,0,0,0,0,0,0,11,0
gzip.exe,-1,269,6.310613186994089,3.5577065926459785,2.75290659434811,3.946024205887188,3.5577065926459785,0.33180029168137376,0.5760210861430107,22,6.358866599446537,5.959884046983147,0.3989825524633899,5.9780196175496645,5.959884046983147,0.007235776235009166,0.08506336599858465,2,69,0,0,0,0,18,1,19,0,0,0,207,1,208,-1,-1,85,137,229,131,236,8,199,4,36,1,0,0,0,255,21,140,49,70,0,232,184,254,255,255,85,137,229,83,131,236,36,199,4,36,0,16,64,0,232,93,201,0,0,255,37,112,49,70,0,131,236,4,232,197,187,0,0,85,137,229,83,156,156,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
SmartDefragBootTime.exe,-1,4316,6.109967900484948,2.254747784430191,3.855220116054757,5.163926655276633,6.046324776810827,1.2873452019090663,1.1346123575517175,3164,6.463315904936629,6.267075420029173,0.19624048490745594,6.35913201924406,6.383920906632356,0.0024802457683799524,0.04980206590473885,11,234,1,0,104,0,110,1,111,20,0,20,899,1,900,-1,-1,85,139,236,106,255,104,192,127,66,0,104,76,46,66,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,255,21,64,114,66,0,89,131,13,40,35,67,0,255,131,13,44,35,67,113,0,0,0,0,0,0,0,0,0,0,0,0,2,0
PsLoggedon.exe,-1,3814,6.136036209121251,2.222123407614996,3.913912801506255,5.4958662217142225,6.117106337146094,0.8538840773861648,0.9240584815833708,2623,6.595446525591743,6.475671717183063,0.11977480840868004,6.475717380472583,6.475671717183063,5.469311753463977e-06,0.0023386559715922258,5,96,2,0,125,0,49,2,51,20,0,20,646,1,647,-1,-1,232,7,113,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,208,32,66,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,208,32,66,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,166,0,0,0,0,0,0,0,0,0,0,0,0,11,0
dat2file.exe,-1,347,6.048170249703725,0.051674901017627596,5.996495348686097,2.2066641734149575,2.3065594176106057,5.6106048349736595,2.368671533787169,101,6.281871355877987,5.982343899843691,0.299527456034296,6.254682788282379,6.281871355877987,0.007353191444890434,0.08575075186195415,2,56,2,0,0,0,16,1,17,0,0,0,213,1,214,-1,-1,85,137,229,83,131,236,20,139,21,172,193,64,0,139,69,12,131,58,3,118,49,131,61,112,176,64,0,2,116,10,199,5,112,176,64,0,2,0,0,0,131,248,2,15,132,5,1,0,0,131,248,1,15,132,158,0,0,0,139,69,16,199,68,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
apply-canvas.exe,-1,6659,6.603344426790699,2.4492853111751667,4.1540591156155315,4.483833381789007,4.414049683463723,0.2117671258870299,0.46018162271762864,347,5.849474923147758,5.714184702833923,0.13529022031383509,5.849085037786623,5.849474923147758,5.274767640508944e-05,0.007262759558534858,10,109,2,1,170,0,30,2,32,5,0,5,534,3,537,-1,-1,83,131,236,24,131,61,28,64,64,0,2,139,68,36,36,116,10,131,61,28,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
unsharp-mask.exe,-1,6630,5.808950214288329,2.448551133937445,3.360399080350884,2.989736053299141,2.5339245309791045,0.9254156753479388,0.9619852781347221,316,6.0610699527669185,5.994360298358336,0.06670965440858279,6.060858846265625,6.0610699527669185,1.4082841744659965e-05,0.0037527112525026444,10,116,2,1,170,0,32,2,34,5,0,5,523,3,526,-1,-1,83,131,236,24,131,61,48,80,64,0,2,139,68,36,36,116,10,131,61,48,80,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
maze.exe,-1,6638,5.808486127507109,2.141204969609875,3.667281157897234,4.54625404924241,4.50165537784703,0.21232036836194154,0.4607823438044708,312,5.832665384194123,5.759755128736965,0.0729102554571579,5.759988815453174,5.759755128736965,1.7038158175730846e-05,0.004127730390387779,11,169,2,1,170,0,38,2,40,5,0,5,527,3,530,-1,-1,83,131,236,24,131,61,80,96,64,0,2,139,68,36,36,116,10,131,61,80,96,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
smooth-palette.exe,-1,6579,5.89382208194477,2.3502263822705576,3.5435956996742126,2.8411278199138033,2.3880681118325895,0.9764832067003094,0.9881716483993606,265,5.840697442260514,5.73759619082971,0.10310125143080384,5.84030838093436,5.840697442260514,4.011270960980313e-05,0.006333459529341222,10,114,2,1,170,0,30,2,32,5,0,5,527,3,530,-1,-1,83,131,236,24,131,61,40,64,64,0,2,131,61,40,64,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,148,8,0,0,83,131,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
wininst-8.0.exe,-1,1784,6.53189546585249,2.9261483622098514,3.605747103642639,5.056293504684383,5.011533893667583,0.5434966681334861,0.7372222650825775,782,6.434685972224588,6.241778211568558,0.19290776065602966,6.2420248966844865,6.241778211568558,4.758747330092587e-05,0.006898367437367037,7,167,1,0,98,0,62,1,63,20,0,20,592,1,593,-1,-1,232,168,3,0,0,85,139,236,131,236,16,161,124,193,64,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,0,255,255,116,13,161,124,193,64,0,131,101,248,0,131,101,252,0,83,87,191,78,230,64,187,59,199,187,0,164,0,0,0,0,0,0,0,0,0,0,0,0,8,0
pskill.exe,-1,3783,6.316942792697463,2.1823428113736605,4.134599981323802,4.179825175092622,4.433356614248452,0.18852671091587314,0.43419662702037787,2610,6.607451196604429,6.138776857144687,0.46867433945974213,6.138956425857123,6.138776857144687,8.41592476888987e-05,0.009173834949948615,6,122,2,2,125,0,56,2,58,20,0,20,644,1,645,-1,-1,232,189,105,0,0,85,139,236,131,236,20,131,101,244,0,131,101,248,0,161,208,64,66,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,161,208,64,66,0,86,87,191,78,230,64,187,190,0,0,255,255,59,199,116,13,141,69,244,166,0,0,0,0,0,0,0,0,0,0,0,0,11,0
file-png.exe,-1,6650,5.83335881722829,1.5757534925084833,4.2576053247198065,4.296593823063769,4.2819933993471935,0.21480022439237334,0.4634654511313366,316,5.739033839635321,5.734911151118262,0.004122688517059103,5.734924197600911,5.734911151118262,5.378658420471832e-08,0.00023191934849149245,12,220,2,1,170,0,41,2,43,5,0,5,524,3,527,-1,-1,83,131,236,24,131,61,20,112,64,0,2,139,68,36,36,116,10,131,61,20,112,64,0,2,139,68,36,36,116,10,131,248,2,116,17,131,248,1,116,59,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,232,358,0,0,0,0,0,0,0,0,0,0,28,0,5,0
AccessEnum.exe,-1,7220,5.9278079147497165,3.2900206487686763,2.63778726598104,5.310393345305151,5.492134985959759,0.17809160249419254,0.42200900759840726,5956,6.387486491826281,6.337596359330571,0.04989013249570995,6.387478115376903,6.387486491826281,4.1790216931489147e-07,0.0006464535322162696,12,231,1,1,88,0,79,1,80,16,0,16,628,1,629,-1,-1,85,139,236,106,255,104,144,145,64,0,104,62,122,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,104,83,86,87,137,101,232,51,219,137,93,252,106,2,255,21,88,129,64,0,89,131,13,44,106,66,0,255,131,13,48,106,66,100,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mdbx_dump.exe,-1,477,6.001909710542323,4.537812233212996,1.464097477329327,5.390307321900641,5.858051535155412,0.4007871303659991,0.6330775073922617,305,6.316200227354646,6.106555090945406,0.20964513640923954,6.315512866251664,6.316200227354646,0.00014410191219688082,0.012004245590493425,1,27,2,0,17,0,14,1,15,0,0,0,203,2,205,-1,-1,232,208,2,0,0,139,13,4,80,64,0,86,87,191,78,230,64,187,190,0,0,255,255,59,207,116,4,139,13,4,80,64,0,86,87,191,78,230,64,187,190,0,0,255,255,59,207,116,4,232,148,255,255,255,85,139,236,131,236,20,131,101,244,0,17,0,0,0,0,0,0,0,0,0,0,0,0,2,0
