name,dll1,dll2,dll3,dll4,dll5,dll6,dll7,dll8,checksum,image_base,base_of_code,major_version,minor_version,image_size,code_size,headers,size_InitializedData,size_UninitializedData,size_StackReserve,size_StackCommit,section_alignement,standard_section,non_standard_section,ratio_standard_section,x_section,w_section,wx_section,rx_section,rw_section,wrx_section,code_not_exec,exec_not_code,no_code_section,ep_not_in_code,ep_not_in_standard,ep_not_in_exec,ratio_data_virt_size,zero_phys_size,virt_greater_data_size,max_ratio_data_virt,min_ratio_data_virt,data_addres_not_align,entropy_code,entropy_data,entropy_rsrc,entropy_header,entropy_file,entropy_ep,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,nb_dll_imported,nb_func_IDT,nb_malicious_api,ratio_malicious_func,nb_func_IAT,debug_dir,nb_rsrc
Defrag.exe,1,0,1,0,0,0,0,1,228116,16777216,4096,6,1,188416,43008,1024,133120,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.01,0,1,1.117,0.454,0,6.128,0.242,7.373,3.905,6.895,6.128,232,7,4,0,0,233,195,253,255,255,204,204,204,204,204,255,37,180,17,0,1,204,204,204,204,204,204,255,37,168,17,0,1,204,204,204,204,204,204,255,37,164,17,0,1,204,204,204,204,204,59,13,4,192,0,1,117,3,194,0,0,233,96,4,8,120,1,0.008,15,0,62
deinterlace.exe,0,0,0,0,0,0,0,0,37154,4194304,4096,4,0,53248,9728,1024,23040,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.028,1,1,18.286,0,0,5.586,0.417,4.888,2.741,4.551,5.586,131,236,12,199,5,24,100,64,0,1,0,0,0,232,222,15,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,190,15,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,104,4,0.038,3,1,30
depth-merge.exe,0,0,0,0,0,0,0,0,69546,4194304,4096,4,0,65536,17920,1024,32768,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.002,1,1,18.286,0,0,5.657,0.396,4.888,2.742,4.762,5.657,131,236,12,199,5,24,132,64,0,1,0,0,0,232,206,48,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,132,64,0,0,0,0,0,232,174,48,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,127,4,0.031,3,1,30
Desktops.exe,1,0,1,0,0,0,0,1,154549,4194304,4096,5,0,131072,66048,1024,43008,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,1.066,0.418,0,6.376,3.252,3.691,3.75,5.912,6.376,232,249,66,0,0,233,120,254,255,255,139,255,85,139,236,129,236,40,3,0,0,163,88,148,65,0,137,13,84,148,65,0,137,21,80,148,65,0,137,29,76,148,65,0,137,53,72,148,65,0,137,61,68,148,65,0,102,140,21,112,148,65,0,102,6,172,11,0.064,11,0,76
despeckle.exe,0,0,0,0,0,0,0,0,52962,4194304,4096,4,0,3874816,16384,1024,30720,3814912,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.023,1,1,21.333,0,0,5.72,0.451,4.892,2.848,0.124,5.72,131,236,12,199,5,152,164,122,0,1,0,0,0,232,110,41,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,152,164,122,0,0,0,0,0,232,78,41,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,114,4,0.035,3,1,30
destripe.exe,0,0,0,0,0,0,0,0,38116,4194304,4096,4,0,57344,10752,1024,24576,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.022,1,1,21.333,0,0,5.575,0.442,4.882,2.754,4.441,5.575,131,236,12,199,5,24,100,64,0,1,0,0,0,232,254,19,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,222,19,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,114,4,0.035,5,1,30
dfrgui.exe,1,0,1,0,0,0,0,1,594129,16777216,4096,6,1,598016,99328,1024,487424,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.003,0,1,1.056,0.846,0,6.711,3.297,6.15,3.968,6.218,6.711,232,34,3,0,0,233,77,253,255,255,204,204,204,204,204,204,255,37,28,19,0,1,204,204,204,204,204,59,13,184,178,1,1,117,3,194,0,0,233,146,3,0,0,204,204,204,204,204,255,37,184,18,0,1,204,204,204,204,204,204,255,37,200,18,12,205,3,0.015,20,0,226
diagtrackrunner.exe,1,0,1,0,0,0,0,1,113980,4194304,4096,10,0,77824,22016,1024,41984,0,262144,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.01,0,1,1.058,0.331,0,5.922,2.548,3.643,3.815,5.427,5.922,232,51,6,0,0,233,46,254,255,255,204,204,204,204,204,204,255,37,24,129,64,0,204,204,204,204,204,204,204,204,204,204,59,13,0,112,64,0,117,3,194,0,0,233,250,0,0,0,204,204,204,204,204,106,24,104,160,100,64,0,232,195,6,0,5,68,3,0.044,6,0,20
diff.exe,0,0,0,0,0,0,0,0,0,4194304,4096,4,0,81920,64512,1024,2560,2048,33554432,4096,4096,4,0,1,1,3,0,1,3,0,0,0,0,0,0,0,1.005,1,1,3.657,0,0,6.42,0.946,-1,2.464,5.726,6.42,85,137,229,131,236,8,131,196,244,106,1,161,168,50,65,0,255,208,232,149,255,255,255,49,192,201,195,144,85,137,229,131,236,8,131,196,244,106,2,161,168,50,65,0,255,208,232,121,255,255,255,201,195,0,0,0,0,0,0,0,32,0,45,0,3,69,1,0.014,-1,1,-1
diffraction.exe,0,0,0,0,0,0,0,0,103150,4194304,4096,4,0,73728,14336,1024,29184,16384,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.036,1,1,18.286,0,0,5.522,2.124,4.89,2.799,3.967,5.522,131,236,12,199,5,88,174,64,0,1,0,0,0,232,30,31,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,88,174,64,0,0,0,0,0,232,254,30,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,9,115,4,0.035,2,1,30
disk2vhd.exe,1,0,1,0,0,0,0,1,7198898,4194304,4096,5,0,7147520,248832,1024,6877696,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,1.01,0.75,0,6.012,4.999,2.104,3.773,2.102,6.012,232,24,126,0,0,233,120,254,255,255,139,255,85,139,236,129,236,40,3,0,0,163,240,120,85,0,137,13,236,120,85,0,137,21,232,120,85,0,137,29,228,120,85,0,137,53,224,120,85,0,137,61,220,120,85,0,102,140,21,8,121,85,0,102,14,230,13,0.057,13,0,82
DiskCleaner.exe,1,0,1,0,0,0,0,1,47805,4194304,4096,5,0,40960,3072,1024,26112,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.018,0,1,1.136,0.399,0,5.732,1.944,4.611,3.927,5.731,5.732,232,147,4,0,0,233,55,253,255,255,59,13,40,48,64,0,117,2,243,195,233,21,5,0,0,139,255,85,139,236,246,69,8,2,87,139,249,116,37,86,104,68,27,64,0,141,119,252,255,54,106,12,87,232,69,1,0,0,246,69,8,1,116,7,6,95,0,0,1,0,44
diskext.exe,1,0,1,0,0,0,0,1,182879,4194304,4096,5,1,151552,67584,1024,66048,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.143,0.408,0,6.295,3.225,3.776,3.935,6.099,6.295,232,209,91,0,0,233,123,254,255,255,85,139,236,129,236,40,3,0,0,161,208,224,65,0,51,197,137,69,252,131,125,8,255,87,116,9,255,117,8,232,115,84,0,0,89,131,165,224,252,255,255,0,141,133,228,252,255,255,106,76,106,0,80,232,6,100,9,0.09,6,1,14
Diskmon.exe,0,0,0,0,0,0,0,0,280941,4194304,4096,4,0,241664,77824,4096,159744,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.041,0,1,1.076,0.833,0,6.296,5.347,3.545,4.141,5.98,6.296,85,139,236,106,255,104,176,69,65,0,104,52,174,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,88,83,86,87,137,101,232,255,21,160,65,65,0,51,210,138,212,137,21,128,54,67,0,139,200,129,225,255,0,0,0,137,13,10,213,13,0.061,11,1,120
DiskView.exe,0,0,0,0,0,0,0,1,639394,4194304,4096,5,0,1642496,206336,1024,1424384,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,1.01,0.005,0,6.35,3.506,6.211,4.03,2.877,6.35,232,207,171,0,0,233,120,254,255,255,139,255,85,139,236,86,139,117,8,87,86,232,87,173,0,0,89,131,248,255,116,80,161,0,243,83,0,131,254,1,117,9,246,128,132,0,0,0,1,117,11,131,254,2,117,28,246,64,68,1,116,22,106,2,9,245,11,0.045,4,0,78
displace.exe,0,0,0,0,0,0,0,0,70524,4194304,4096,4,0,61440,15360,1024,31232,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.02,1,1,21.333,0,0,5.535,0.522,4.882,2.752,4.869,5.535,131,236,12,199,5,88,116,64,0,1,0,0,0,232,190,34,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,88,116,64,0,0,0,0,0,232,158,34,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,11,131,4,0.031,4,1,30
ditrace.exe,1,0,1,0,0,0,0,1,297517,4194304,4096,6,0,327680,220672,1024,34304,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,1.091,0.19,0,6.493,4.104,3.858,3.871,5.5,6.493,232,119,252,255,255,233,89,254,255,255,204,204,204,204,204,161,128,161,68,0,133,192,86,106,20,94,117,7,184,0,2,0,0,235,6,59,198,125,7,139,198,163,128,161,68,0,106,4,80,232,248,74,0,0,133,192,89,89,163,100,145,68,0,117,1,106,12,0.113,107,0,26
djvmcvt.exe,0,0,0,0,0,0,0,0,83633,4194304,4096,4,0,65536,33792,1024,43008,3584,2097152,4096,4096,6,1,0.857,1,5,0,1,5,0,0,0,0,0,0,0,1.008,1,1,16,0,0,5.905,0.565,-1,2.646,4.632,5.905,131,236,12,199,5,68,192,64,0,0,0,0,0,232,190,16,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,85,137,229,131,236,24,161,76,160,64,0,133,192,116,60,199,4,36,32,176,64,0,255,21,156,210,64,0,186,0,0,0,5,98,5,0.051,25,1,-1
djvuextract.exe,0,0,0,0,0,0,0,0,97320,4194304,4096,4,0,73728,40448,1024,50176,3584,2097152,4096,4096,6,1,0.857,1,5,0,1,5,0,0,0,0,0,0,0,1.003,1,1,16,0,0,5.809,0.553,-1,2.671,4.716,5.809,131,236,12,199,5,80,208,64,0,0,0,0,0,232,206,16,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,85,137,229,131,236,24,161,76,176,64,0,133,192,116,60,199,4,36,32,192,64,0,255,21,20,227,64,0,186,0,0,0,5,113,5,0.044,40,1,-1
doc2x.exe,1,0,1,0,1,0,0,1,71814,4194304,8192,4,0,57344,8192,512,27648,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.036,0,0,42.667,1.001,0,5.43,-1,5.793,2.73,4.725,5.43,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,58
DocFetcher-1024.exe,1,0,1,0,1,0,0,0,45830,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.052,2.66,2.877,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DocFetcher-2048_64-bit-Java.exe,1,0,1,0,1,0,0,0,62997,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.072,2.708,2.882,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DocFetcher-256.exe,1,0,1,0,1,0,0,0,97654,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.062,2.694,2.879,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DocFetcher-4096_64-bit-Java.exe,1,0,1,0,1,0,0,0,63188,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.072,2.704,2.882,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DocFetcher-512.exe,1,0,1,0,1,0,0,0,97444,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.063,2.694,2.88,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DocFetcher-768.exe,1,0,1,0,1,0,0,0,99212,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.063,2.694,2.879,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DocFetcher-8192_64-bit-Java.exe,1,0,1,0,1,0,0,0,63312,4194304,4096,4,0,90112,16384,1024,22016,36352,2097152,4096,4096,6,0,1,1,4,0,1,4,0,0,0,0,0,0,0,1.005,1,1,2.667,0,0,5.886,0.272,4.065,2.695,2.881,5.886,85,137,229,131,236,8,199,4,36,2,0,0,0,255,21,140,2,65,0,232,168,254,255,255,144,141,180,38,0,0,0,0,85,139,13,196,2,65,0,137,229,93,255,225,141,116,38,0,85,139,13,176,2,65,0,137,229,93,255,225,144,144,144,144,5,86,9,0.105,0,1,84
DpiScaling.exe,1,0,1,0,0,0,0,1,137818,16777216,4096,6,1,90112,4096,1024,72192,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.11,0,1,1.822,0.577,0,5.54,0.205,7.126,3.803,6.427,5.54,232,245,2,0,0,233,78,253,255,255,204,204,204,204,204,59,13,0,32,0,1,117,3,194,0,0,233,113,3,0,0,204,204,204,204,204,139,255,85,139,236,139,69,8,139,0,129,56,99,115,109,224,117,43,131,120,16,3,117,37,139,64,20,61,6,34,1,0.029,14,0,68
DriveCleanup.exe,1,0,1,0,1,0,0,1,73049,4194304,4096,5,0,4263936,18432,1024,4231680,0,16384,16384,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,1,1,1.032,0,0,6.034,0,4.499,3.554,0.107,6.034,85,139,236,129,236,132,0,0,0,255,21,248,96,64,0,163,88,146,64,0,141,133,124,255,255,255,80,141,69,252,80,232,194,254,255,255,141,133,124,255,255,255,80,255,117,252,232,236,218,255,255,89,89,80,255,21,244,96,64,0,204,85,139,236,11,116,4,0.034,27,0,14
DriverView.exe,0,0,0,0,0,0,0,0,0,4194304,4096,4,0,77824,38912,4096,22016,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.006,0,1,1.02,0.246,0,6.053,1.285,4.15,3.811,5.56,6.053,106,112,104,144,179,64,0,232,226,1,0,0,51,219,83,139,61,4,177,64,0,255,215,102,129,56,77,90,117,31,139,72,60,3,200,129,57,80,69,0,0,117,18,15,183,65,24,61,11,1,0,0,116,31,61,11,2,0,0,116,5,137,93,228,10,195,10,0.051,-1,1,124
du.exe,1,0,1,0,0,0,0,1,180060,4194304,4096,5,1,176128,82432,1024,77824,0,1048576,4096,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,1.143,0.411,0,6.362,3.655,3.776,4.051,6.143,6.362,232,34,125,0,0,233,123,254,255,255,85,139,236,129,236,40,3,0,0,161,0,65,66,0,51,197,137,69,252,131,125,8,255,87,116,9,255,117,8,232,48,83,0,0,89,131,165,224,252,255,255,0,141,133,228,252,255,255,106,76,106,0,80,232,6,101,3,0.03,6,1,14
dvd+rw-format.exe,0,0,0,0,0,0,0,0,123627,4194304,4096,4,0,77824,37888,1024,15872,3072,2097152,4096,4096,5,1,0.833,1,4,0,1,4,0,0,0,0,0,0,0,1.01,1,1,128,0,0,5.807,0.379,-1,2.614,5.675,5.807,85,137,229,131,236,8,199,4,36,1,0,0,0,255,21,184,33,65,0,232,216,254,255,255,144,141,180,38,0,0,0,0,85,137,229,83,131,236,20,139,69,8,139,0,139,0,61,145,0,0,192,119,59,61,141,0,0,192,114,75,187,1,0,0,3,49,3,0.061,-1,1,-1
dvd+rw-mediainfo.exe,0,0,0,0,0,0,0,0,82462,4194304,4096,4,0,53248,19456,1024,16384,512,2097152,4096,4096,5,0,1,1,3,0,1,3,0,0,0,0,0,0,0,1.018,1,1,2.909,0,0,5.841,1.245,-1,2.525,5.681,5.841,85,137,229,131,236,8,199,4,36,1,0,0,0,255,21,48,193,64,0,232,216,254,255,255,144,141,180,38,0,0,0,0,85,137,229,83,131,236,20,139,69,8,139,0,139,0,61,145,0,0,192,119,59,61,141,0,0,192,114,75,187,1,0,0,3,30,2,0.067,-1,1,-1
dw20.exe,0,0,0,0,0,0,0,1,97979,268435456,4096,5,0,36864,23040,1024,3072,0,1048576,8192,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.01,0,1,1.183,0.487,0,5.908,0.651,4.428,4.145,5.979,5.908,232,132,6,0,0,233,162,253,255,255,255,37,92,17,0,16,59,13,96,112,0,16,117,2,243,195,233,254,6,0,0,80,100,255,53,0,0,0,0,141,68,36,12,43,100,36,12,83,86,87,137,40,139,232,161,96,112,0,16,51,197,80,255,117,6,90,1,0.011,6,0,24
edge-dog.exe,0,0,0,0,0,0,0,0,100681,4194304,4096,4,0,65536,16896,1024,32768,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.021,1,1,21.333,0,0,5.619,0.758,4.881,2.78,4.768,5.619,131,236,12,199,5,152,132,64,0,1,0,0,0,232,126,40,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,152,132,64,0,0,0,0,0,232,94,40,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,141,4,0.028,3,1,30
edge.exe,0,0,0,0,0,0,0,0,49535,4194304,4096,4,0,61440,15360,1024,30720,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.016,1,1,25.6,0,0,5.575,0.431,4.872,2.764,4.792,5.575,131,236,12,199,5,24,116,64,0,1,0,0,0,232,238,36,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,116,64,0,0,0,0,0,232,206,36,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,128,4,0.031,5,1,30
edge-laplace.exe,0,0,0,0,0,0,0,0,68024,4194304,4096,4,0,53248,9216,1024,21504,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.007,1,1,18.286,0,0,5.763,0.389,4.891,2.771,4.238,5.763,131,236,12,199,5,24,100,64,0,1,0,0,0,232,174,14,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,142,14,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,6,76,4,0.053,20,1,30
edge-neon.exe,0,0,0,0,0,0,0,0,52627,4194304,4096,4,0,61440,16384,1024,31232,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.028,1,1,21.333,0,0,5.623,0.684,4.883,2.755,4.791,5.623,131,236,12,199,5,152,116,64,0,1,0,0,0,232,110,36,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,152,116,64,0,0,0,0,0,232,78,36,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,113,4,0.035,4,1,30
edge-sobel.exe,0,0,0,0,0,0,0,0,39676,4194304,4096,4,0,57344,11264,1024,26112,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.046,1,1,18.286,0,0,5.569,0.453,4.887,2.717,4.515,5.569,131,236,12,199,5,152,100,64,0,1,0,0,0,232,238,19,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,152,100,64,0,0,0,0,0,232,206,19,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,108,4,0.037,5,1,30
efsdump.exe,0,0,0,0,0,0,0,0,164999,4194304,4096,4,0,147456,20480,4096,122880,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.043,0,1,1.336,0.96,0,6.288,5.279,-1,3.865,5.852,6.288,85,139,236,106,255,104,56,97,64,0,104,164,63,64,0,100,161,0,0,0,0,80,100,137,37,0,0,0,0,131,236,16,83,86,87,137,101,232,255,21,156,96,64,0,51,210,138,212,137,21,68,30,66,0,139,200,129,225,255,0,0,0,137,13,5,71,9,0.127,8,1,-1
emboss.exe,0,0,0,0,0,0,0,0,40151,4194304,4096,4,0,57344,12288,1024,26624,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.022,1,1,21.333,0,0,5.646,0.517,4.876,2.703,4.617,5.646,131,236,12,199,5,88,100,64,0,1,0,0,0,232,238,22,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,88,100,64,0,0,0,0,0,232,206,22,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,109,4,0.037,5,1,30
engrave.exe,0,0,0,0,0,0,0,0,42980,4194304,4096,4,0,57344,10240,1024,24064,1536,2097152,4096,4096,7,2,0.778,1,6,0,1,6,0,0,0,0,0,0,0,1.04,1,1,21.333,0,0,5.53,0.418,4.879,2.738,4.359,5.53,131,236,12,199,5,24,100,64,0,1,0,0,0,232,94,17,0,0,131,196,12,233,166,252,255,255,141,182,0,0,0,0,131,236,12,199,5,24,100,64,0,0,0,0,0,232,62,17,0,0,131,196,12,233,134,252,255,255,144,144,144,144,144,144,10,110,4,0.036,5,1,30
ESEDatabaseView.exe,0,0,0,0,0,0,0,0,135896,4194304,4096,4,0,118784,62464,1024,36352,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.005,0,1,1.022,0.094,0,6.103,4.415,4.635,4.07,6.008,6.103,106,112,104,64,20,65,0,232,2,2,0,0,51,255,87,255,21,156,16,65,0,102,129,56,77,90,117,31,139,72,60,3,200,129,57,80,69,0,0,117,18,15,183,65,24,61,11,1,0,0,116,31,61,11,2,0,0,116,5,137,125,228,235,39,10,238,4,0.017,5,0,140
eventcreate.exe,1,0,1,0,0,0,0,1,61203,16777216,4096,6,1,49152,29184,1024,6144,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.014,0,1,1.19,0.416,0,5.973,0.653,3.85,3.809,4.827,5.973,232,242,2,0,0,233,195,253,255,255,204,204,204,204,204,59,13,48,144,0,1,117,3,194,0,0,233,110,3,0,0,204,204,204,204,204,255,37,156,17,0,1,204,204,204,204,204,139,255,85,139,236,139,69,8,139,0,129,56,99,115,109,224,117,10,107,3,0.028,14,0,20
EventLogChannelsView.exe,0,0,0,0,0,0,0,0,125289,4194304,4096,4,0,114688,55808,1024,44032,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.013,0.246,0,6.103,2.469,4.892,3.945,6.081,6.103,106,112,104,240,243,64,0,232,6,2,0,0,51,255,87,255,21,132,240,64,0,102,129,56,77,90,117,31,139,72,60,3,200,129,57,80,69,0,0,117,18,15,183,65,24,61,11,1,0,0,116,31,61,11,2,0,0,116,5,137,125,228,235,39,8,221,4,0.018,8,0,176
Everything.exe,0,0,0,0,0,0,0,0,1689401,4194304,4096,4,0,1671168,1332224,1024,321536,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1.002,0.973,0,6.39,6.625,4.235,4.183,6.512,6.39,85,139,236,131,236,68,86,255,21,208,113,84,0,139,240,138,6,60,34,116,16,60,32,126,30,70,128,62,32,127,250,235,22,60,34,116,17,70,138,6,132,192,117,245,60,34,117,7,235,4,60,32,127,7,70,138,6,132,192,117,245,131,101,232,12,291,9,0.031,16,1,106
expand.exe,1,0,1,0,0,0,0,1,104824,16777216,4096,6,1,65536,40448,1024,18944,0,262144,8192,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.002,0,1,1.08,0.128,0,5.76,5.78,3.72,4.019,4.888,5.76,232,216,10,0,0,233,195,253,255,255,204,204,204,204,204,59,13,4,176,0,1,117,3,194,0,0,233,84,11,0,0,204,204,204,204,204,204,204,204,87,86,83,51,255,139,68,36,20,11,192,125,20,71,139,84,36,16,247,216,247,218,131,216,0,6,121,3,0.025,3,0,34
ExtExport.exe,1,0,1,0,0,0,0,1,42859,4194304,4096,6,3,40960,16896,1024,9216,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.008,0,1,1.236,0.296,0,5.836,0.55,3.972,3.725,3.901,5.836,232,85,3,0,0,233,99,254,255,255,204,204,204,204,204,59,13,4,96,64,0,117,3,194,0,0,233,190,4,0,0,204,204,204,204,204,106,20,104,32,81,64,0,232,246,3,0,0,131,101,220,0,161,184,102,64,0,137,69,228,131,248,255,117,7,65,3,0.046,3,0,14
