name,write_execute_size,number_total_entropy,max_total_entropy,min_total_entropy,delta_total_entropy,mean_total_entropy,median_total_entropy,variance_total_entropy,stdev_total_entropy,number_oep_section_entropy,max_oep_section_entropy,min_oep_section_entropy,delta_oep_section_entropy,mean_oep_section_entropy,median_oep_section_entropy,variance_oep_section_entropy,stdev_oep_section_entropy,initial_iat_dll,initial_iat_func,initial_iat_malicious_func,reconstructed_iat_dll,reconstructed_iat_func,reconstructed_iat_malicious_func,initial_iat_called_generic_func,initial_iat_called_malicious_func,initial_iat_called_all_func,dynamic_called_generic_func,dynamic_called_malicious_func,dynamic_called_all_func,discovered_called_generic_func,discovered_called_malicious_func,discovered_called_all_func,number_add_exec_permission,number_add_write_permisison,executed_byte_0,executed_byte_1,executed_byte_2,executed_byte_3,executed_byte_4,executed_byte_5,executed_byte_6,executed_byte_7,executed_byte_8,executed_byte_9,executed_byte_10,executed_byte_11,executed_byte_12,executed_byte_13,executed_byte_14,executed_byte_15,executed_byte_16,executed_byte_17,executed_byte_18,executed_byte_19,executed_byte_20,executed_byte_21,executed_byte_22,executed_byte_23,executed_byte_24,executed_byte_25,executed_byte_26,executed_byte_27,executed_byte_28,executed_byte_29,executed_byte_30,executed_byte_31,executed_byte_32,executed_byte_33,executed_byte_34,executed_byte_35,executed_byte_36,executed_byte_37,executed_byte_38,executed_byte_39,executed_byte_40,executed_byte_41,executed_byte_42,executed_byte_43,executed_byte_44,executed_byte_45,executed_byte_46,executed_byte_47,executed_byte_48,executed_byte_49,executed_byte_50,executed_byte_51,executed_byte_52,executed_byte_53,executed_byte_54,executed_byte_55,executed_byte_56,executed_byte_57,executed_byte_58,executed_byte_59,executed_byte_60,executed_byte_61,executed_byte_62,executed_byte_63,GetProcAddress,LoadLibrary,Exitprocess,GetModuleHandle,VirtualAlloc,VirtualFree,GetModuleFilename,CreateFile,RegQueryValueEx,MessageBox,GetCommandLine,VirtualProtect,GetStartupInfo,GetStdHandle,RegOpenKeyEx
mew_adrestore.exe,-1,1256,7.9919565910161285,4.9299842344770815,3.061972356539047,6.541487988639481,6.322630373946265,0.162123703515509,0.4026458785527414,1256,7.9919565910161285,6.304887960545597,1.6870686304705318,6.844256445596839,6.3300497915224,0.5799264653541997,0.7615290311959221,1,2,1,11,163,4,1,1,2,19,0,19,674,2,676,-1,-1,233,76,58,253,255,190,28,80,66,0,139,222,173,173,80,173,151,178,128,164,182,128,255,19,164,182,128,255,19,2,210,117,219,138,22,235,212,70,18,210,195,115,249,164,182,128,255,19,2,210,117,219,195,115,249,164,182,128,255,19,2,210,117,219,219,0,0,0,2,0,0,0,0,0,0,0,0,8,0
mew_PortableWinCDEmu-4.0.exe,-1,1786,7.898638123019347,4.946720236798644,2.951917886220703,6.985271366543456,6.957911408529631,0.08176599332779537,0.28594753597084094,1786,7.999156557522862,7.852057484157936,0.14709907336492556,7.990675530344993,7.996522185184746,0.0003664097190838703,0.019141831654360307,1,2,1,9,268,4,1,1,2,20,0,20,789,1,790,-1,-1,233,145,63,241,255,190,28,176,74,0,139,222,173,173,80,173,151,178,128,164,182,128,255,19,164,182,128,255,19,2,210,117,219,138,22,235,212,70,18,210,195,115,249,164,182,128,255,19,2,210,117,219,195,115,249,164,182,128,255,19,2,210,117,219,317,0,0,0,0,0,0,0,0,0,0,0,0,10,0
themida_ShareEnum.exe,-1,5179,7.940724894509792,1.037717944495217,6.903006950014575,5.586889998435907,6.138637289991103,1.9242776927821759,1.3871833666758608,346,7.947258957115136,0.15382986380255592,7.7934290933125805,0.17635422534392176,0.15382986380255592,0.1755420145447715,0.4189773437129644,11,10,0,1,92,0,2,0,2,20,0,20,638,5,643,-1,-1,232,75,1,0,0,88,83,81,82,86,87,85,137,195,131,235,5,185,40,230,68,0,41,203,80,184,128,50,5,0,1,216,131,56,0,116,3,131,56,0,116,3,88,185,151,1,0,0,131,233,5,1,193,83,106,0,83,106,0,81,255,208,83,137,138,0,0,0,30,20,0,0,0,0,0,14,0,5,0
bero_pspasswd.exe,-1,8384,7.957617002194338,1.0767013691743914,6.880915633019947,5.815829341107026,6.097928058411046,1.1239347653863616,1.0601578964410734,8218,7.994216568132465,5.575693949995193,2.4185226181372723,7.915924246892159,7.993704376254269,0.14441681262971937,0.38002212123732926,1,2,1,8,211,2,1,1,2,20,0,20,689,1,690,-1,-1,96,104,18,204,0,0,104,0,16,64,0,104,227,116,66,0,232,52,4,0,0,85,139,236,131,236,32,139,93,8,141,69,232,139,211,232,85,252,255,255,138,18,51,201,128,250,45,114,6,65,128,234,45,235,245,128,250,45,114,6,65,128,234,45,258,0,0,0,0,0,0,0,0,0,0,0,0,11,0
petite_DarkNamer.exe,-1,3280,7.678857686658543,5.235813577177801,2.4430441094807422,5.387803627358095,5.240497672352669,0.23579735967032067,0.4855897030110098,3280,6.46048583695451,0.9273157725766836,5.533170064377827,1.2797739423460857,0.9273157725766836,1.8168565765364626,1.34790822259398,6,10,2,6,161,0,3,2,5,19,0,19,925,2,927,-1,-1,232,79,0,0,0,51,192,94,100,139,24,139,27,141,99,218,139,107,8,139,109,252,141,142,204,2,0,0,137,75,4,100,137,29,0,0,0,0,139,60,36,129,199,2,1,0,0,106,14,89,243,164,243,164,243,164,243,164,243,164,243,164,243,164,198,0,0,0,0,0,0,0,0,0,0,4,0,6,0
fsg_PsInfo.exe,-1,5354,7.174717082277305,2.416439318310627,4.758277763966678,5.854743731503145,5.871619145211211,0.114106331412845,0.3377962868547329,5188,4.627308420183095,0.8179349879537615,3.809373432229333,0.8276502269356975,0.8269194242063751,0.002783934156937633,0.05276299988569294,1,2,1,12,245,2,1,1,2,20,0,20,725,1,726,-1,-1,187,208,1,64,0,191,0,16,64,0,190,45,45,71,0,83,232,10,0,0,0,252,178,128,164,106,2,91,255,20,36,164,106,2,91,255,20,36,164,106,2,91,255,20,36,2,210,117,5,138,22,70,18,210,195,115,247,164,106,2,91,255,20,36,301,0,0,0,0,0,0,0,0,0,0,0,0,10,0
enigmavb_pendmoves.exe,-1,974,7.172106039792221,4.122967105279695,3.049138934512526,6.86272197989311,7.172106039792221,0.2214208924520978,0.4705538146185809,295,6.595266802206255,6.492300728441752,0.1029660737645024,6.492649765979937,6.492300728441752,3.593902490331169e-05,0.005994916588519951,8,170,5,4,343,2,86,5,91,21,0,21,714,4,718,-1,-1,85,139,236,131,196,196,184,88,159,69,0,232,220,12,253,255,186,160,176,69,0,131,125,12,1,117,42,80,82,198,5,100,230,69,0,1,139,77,8,137,13,104,230,69,0,137,74,4,199,66,8,0,0,0,0,199,66,12,0,0,0,0,232,193,426,0,0,0,32,36,0,0,0,0,0,420,0,11,0
mpress_PSCP_32.exe,-1,11935,7.973859226568258,2.652151455668688,5.32170777089957,6.625704176402692,6.509046681824644,0.5791984786078112,0.7610509040844845,11769,6.3430373839040195,6.023478562128497,0.3195588217755221,6.046529424422907,6.047866202410011,1.7325349834557174e-05,0.0041623731013157835,3,4,1,0,244,3,1,1,2,6,0,6,409,3,412,-1,-1,96,232,0,0,0,0,88,5,90,11,0,0,139,48,3,240,43,192,139,254,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,73,138,68,57,6,136,4,49,117,246,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,248,0,0,0,0,0,0,0,0,0,0,2,0,6,0
aspack_ntfsinfo.exe,-1,4819,7.8496230608836814,0.16611559208709298,7.683507468796589,5.231906351301832,5.552803243472952,2.1220577137391827,1.4567284282731572,4653,5.963423179655291,4.521273776096678,1.4421494035586129,4.538259856626951,4.541515830919466,0.0004635404574232017,0.02152998972185546,6,8,1,1,219,5,3,1,4,20,0,20,688,4,692,-1,-1,96,232,3,0,0,0,93,69,85,195,235,4,232,1,0,0,0,93,187,237,255,255,255,3,221,129,235,0,48,2,0,131,189,136,4,0,0,0,137,157,136,4,0,0,15,133,203,3,0,0,137,157,136,4,0,0,15,133,203,3,0,0,141,133,264,0,0,0,5,5,0,0,0,0,0,5,0,11,0
neolite_Desktops.exe,-1,3268,6.302288682805402,2.626398722680496,3.6758899601249064,5.22044555581653,5.390974374020298,0.36625970977376515,0.6051939439334841,2318,6.6301321454467,5.122108809674839,1.5080233357718607,5.404766390537675,5.393453684996733,0.010158591643569932,0.1007898389897014,6,173,4,1,98,1,69,1,70,17,0,17,598,1,599,-1,-1,233,166,0,0,0,139,68,36,4,35,5,17,0,66,0,232,237,4,0,0,83,81,82,86,87,200,48,3,0,80,129,237,130,0,0,0,141,149,86,254,255,255,184,223,0,66,0,139,29,9,0,66,0,232,24,10,0,0,83,81,137,195,137,208,102,0,0,0,0,0,0,0,0,0,0,0,0,2,0
upx_pagedfrg.exe,-1,8994,7.807922817583875,3.9465200140658716,3.8614028035180032,4.203555085998166,4.118458649086337,0.25379052360852566,0.5037762634429352,8059,7.897547195998307,4.72719810709086,3.1703490889074466,4.893036061224623,4.727781829624319,0.46372878779566484,0.6809763489253242,7,9,2,4,211,4,2,2,4,19,0,19,687,3,690,-1,-1,96,190,0,176,68,0,141,190,0,96,251,255,87,235,11,139,30,131,238,252,17,219,114,237,139,30,131,238,252,17,219,114,237,138,6,70,136,7,71,1,219,117,7,136,7,71,1,219,117,7,114,237,138,6,70,136,7,71,1,219,117,7,114,237,226,0,0,0,2,0,0,0,0,0,0,4,0,5,0
amber_ConfigProfile.exe,-1,240,7.172137063856543,5.2173796740124,1.9547573898441435,5.666024228952175,5.38652915692686,0.3168060296396405,0.562855247501203,99,5.960304959278143,5.915838942544388,0.04446601673375472,5.959855807593963,5.960304959278143,1.9971986304712676e-05,0.004469002831137241,2,47,3,2,66,1,24,2,26,1,0,1,290,3,293,-1,-1,86,83,131,236,20,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,23,131,248,1,116,74,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,66,0,0,0,4,1,0,0,0,0,0,0,0,2,0
mew_HWMonitorPro_x32.exe,-1,2872,7.949266307464529,6.228130147015718,1.7211361604488111,7.096015139438538,7.166372853728211,0.037834637847754364,0.1945112794872173,2872,7.9997263472326825,7.80570220170615,0.1940241455265328,7.993872303488952,7.99898706057688,0.0003214076261374382,0.01792784499423838,1,2,1,18,694,4,1,1,2,45,0,45,1097,1,1098,-1,-1,233,237,104,213,255,190,28,224,95,0,139,222,173,173,80,173,151,178,128,164,182,128,255,19,164,182,128,255,19,2,210,117,219,138,22,235,212,70,18,210,195,115,249,164,182,128,255,19,2,210,117,219,195,115,249,164,182,128,255,19,2,210,117,219,813,0,0,0,0,0,0,0,0,0,0,0,0,9,0
enigmavb_ftp.exe,-1,744,6.98899312855041,4.101092708880427,2.8879004196699833,6.7705337376706805,6.987564991641448,0.3949623876566052,0.6284603310127101,744,6.340412188271509,5.83962743475259,0.5007847535189196,5.916144593416472,5.928070725613585,0.0012198145834340017,0.03492584406186917,8,170,5,4,319,2,75,4,79,1,0,1,578,4,582,-1,-1,85,139,236,131,196,196,184,88,127,4,1,232,220,12,253,255,186,160,144,4,1,131,125,12,1,117,42,80,82,198,5,100,198,4,1,1,139,77,8,137,13,104,198,4,1,137,74,4,199,66,8,0,0,0,0,199,66,12,0,0,0,0,232,193,380,0,0,0,30,34,0,0,0,0,0,604,0,2,0
mpress_DriverView.exe,-1,54367,7.6580142791833525,2.4923869412177333,5.165627337965619,5.053212547166759,5.011403177256879,0.09662175523185797,0.310840401543715,54207,6.110509813945327,6.01076068125514,0.09974913269018693,6.048672765508583,6.048894858804333,1.0827970322267358e-05,0.0032905881423033415,10,10,1,8,298,2,5,1,6,24,0,24,801,2,803,-1,-1,96,232,0,0,0,0,88,5,90,11,0,0,139,48,3,240,43,192,139,254,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,73,138,68,57,6,136,4,49,117,246,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,305,0,0,0,0,0,0,0,0,0,0,2,0,2,0
alienyze_Miranda32.exe,-1,3587,5.226761528459759,3.0354682266587885,2.191293301800971,3.552708133626724,3.586672347120473,0.018574753176561484,0.13628922619400802,3363,6.045439074804256,3.844638323782633,2.200800751021623,3.8452927397062195,3.844638323782633,0.0014402390561098247,0.0379504816321193,0,0,0,2,86,0,0,0,0,17,0,17,640,2,642,-1,-1,85,139,236,129,236,96,1,0,0,83,86,100,161,48,0,0,0,137,133,112,255,255,255,139,141,112,255,255,255,139,81,12,137,85,172,139,69,172,139,72,12,139,81,40,137,85,204,199,69,176,0,0,0,0,199,69,148,0,0,0,0,139,69,176,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0
petite_docfetcher-daemon-windows.exe,-1,2785,7.976716934933157,1.235242745626208,6.741474189306949,3.2417307712908645,2.0335157916182194,3.59036501241778,1.8948258527943354,2785,6.465285392938296,0.9005014361412297,5.564783956797066,2.9277474260370884,0.9033193948499665,7.156330502714671,2.6751318664160597,4,10,2,2,174,0,3,2,5,6,0,6,446,2,448,-1,-1,85,139,13,104,83,69,0,137,229,93,255,225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,174,0,0,0,0,0,0,0,0,0,0,4,0,2,0
mpress_cmd.exe,-1,3736,7.809256826016365,2.17916548219372,5.630091343822645,6.339812393578804,6.4482866732892035,1.3778507711815329,1.1738188834660708,3570,6.055235984498044,5.373434867270273,0.6818011172277707,6.0508037229974105,6.051544248394643,0.0004012325663073576,0.02003079045637884,4,5,1,0,65,0,2,1,3,1,0,1,314,1,315,-1,-1,96,232,0,0,0,0,88,5,90,11,0,0,139,48,3,240,43,192,139,254,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,73,138,68,57,6,136,4,49,117,246,102,173,193,224,12,139,200,80,173,43,200,3,241,139,200,87,81,65,0,0,0,0,0,0,0,0,0,0,0,0,2,0
bero_PUTTYGEN_32.exe,-1,17988,7.982502038696788,1.646019664236389,6.336482374460399,6.474106682193585,6.811588285554525,0.7157688968406235,0.8460312623305497,17828,7.9986460729227025,7.105704039406516,0.8929420335161868,7.978614731593709,7.998082584690152,0.011190416553534532,0.10578476522417835,1,2,1,11,260,2,1,1,2,23,0,23,779,1,780,-1,-1,96,104,47,114,2,0,104,0,16,64,0,104,227,180,69,0,232,52,4,0,0,85,139,236,131,236,32,139,93,8,141,69,232,139,211,232,85,252,255,255,138,18,51,201,128,250,45,114,6,65,128,234,45,235,245,128,250,45,114,6,65,128,234,45,320,0,0,0,0,0,0,0,0,0,0,0,0,10,0
expressor_Coreinfo.exe,-1,2762,5.987096203228667,4.28644927642383,1.7006469268048372,5.937046864358409,5.987096203228667,0.037383611319331725,0.19334841949013115,2595,6.4467266757514565,6.197327691235511,0.24939898451594544,6.2200317840615424,6.221499656366135,2.798790795653779e-05,0.005290359908034404,6,17,4,0,85,0,8,1,9,17,0,17,642,1,643,-1,-1,85,139,236,129,236,132,2,0,0,83,86,87,131,165,168,253,255,255,0,243,235,12,161,0,192,78,0,5,0,192,78,0,163,4,192,78,0,161,4,192,78,0,131,120,112,0,117,20,163,4,192,78,0,161,4,192,78,0,131,120,112,0,117,20,89,0,0,0,0,0,0,0,0,0,0,0,0,2,0
mew_DiskView.exe,-1,1864,7.993937264157123,2.4526475683451525,5.541289695811971,5.46527930114059,6.878908457620305,3.724973636147006,1.9300190766277432,1864,7.999209573888453,7.839564940592566,0.15964463329588696,7.976216444800694,7.9972100460921824,0.0023731819594412654,0.048715315450495296,1,2,1,8,329,4,1,1,2,20,0,20,672,1,673,-1,-1,233,110,71,227,255,190,28,32,89,0,139,222,173,173,80,173,151,178,128,164,182,128,255,19,164,182,128,255,19,2,210,117,219,138,22,235,212,70,18,210,195,115,249,164,182,128,255,19,2,210,117,219,195,115,249,164,182,128,255,19,2,210,117,219,392,0,0,0,0,0,0,0,0,0,0,0,0,8,0
yoda-protector_streams.exe,-1,111,7.972642902929648,1.7574587458459394,6.2151841570837085,1.880834552269853,1.7574587458459394,0.5900964075692238,0.7681773282056844,3,7.922639841498754,7.8458078135535505,0.07683202794520394,7.8714184895352854,7.8458078135535505,0.0019677201727241996,0.044358992016548346,1,2,1,0,0,0,0,0,0,0,0,0,125,1,126,-1,-1,232,3,0,0,0,187,85,0,0,0,232,3,0,0,0,232,143,0,0,0,51,192,100,255,48,100,137,32,75,204,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
packman_cpuz_x32.exe,-1,7894,7.911342967448027,5.441842937563478,2.469500029884549,6.623755342704124,6.196579760395293,0.7299512483915788,0.8543718443345255,7894,5.516400819667318,5.441842937563478,0.07455788210384018,5.501538600721702,5.5079989220357595,0.00024324223732424127,0.015596225098537187,14,16,4,1,303,2,0,0,0,17,0,17,735,4,739,-1,-1,96,232,0,0,0,0,91,141,91,198,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,27,139,19,141,115,20,106,8,89,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,117,250,1,22,173,73,320,0,0,0,1,1,0,0,0,0,0,0,0,9,0
eronana_FileAssociation.exe,-1,1514,7.89057603083577,4.132140989280702,3.7584350415550674,7.141393128811216,7.588618396594683,1.258344284332053,1.1217594592122024,1346,7.945587054642604,7.296585175022947,0.6490018796196573,7.822788330748753,7.910849923225983,0.036527658742139556,0.19112210427404663,1,4,3,1,71,2,1,3,4,3,0,3,264,4,268,-1,-1,96,104,0,48,65,0,232,23,252,255,255,85,139,236,131,236,72,139,77,8,83,86,87,139,65,8,141,81,44,137,85,192,106,4,104,0,16,0,0,141,52,194,139,65,24,139,65,8,141,81,44,137,85,192,106,4,104,0,16,0,0,141,52,194,71,0,0,0,8,8,0,0,0,0,0,0,0,6,0
enigmavb_calc.exe,-1,1246,7.077320413043681,3.767866128399857,3.309454284643824,5.7259202259027795,5.767167923539059,0.027452377854545625,0.1656875911302522,609,6.735275105529747,6.402303969234063,0.33297113629568464,6.595141042256754,6.582268357201847,0.0013695377804953976,0.037007266590433255,8,170,5,9,559,1,83,5,88,1,0,1,520,4,524,-1,-1,85,139,236,131,196,196,184,88,95,15,1,232,220,12,253,255,186,160,112,15,1,131,125,12,1,117,42,80,82,198,5,100,166,15,1,1,139,77,8,137,13,104,166,15,1,137,74,4,199,66,8,0,0,0,0,199,66,12,0,0,0,0,232,193,611,0,0,0,32,36,0,0,0,0,0,1528,0,2,0
petite_FoldersPopup-5_2_1-32-bit.exe,-1,50875,7.137695963947104,2.208091636831943,4.929604327115161,2.5495847863762386,2.209709977779515,0.6705037705659772,0.8188429462149486,49640,6.476398046917327,1.2261940678019834,5.250203979115343,1.5414165229037846,1.2282669270358084,1.545550821193079,1.2432018424990687,13,18,2,9,641,4,4,2,6,24,0,24,1214,3,1217,-1,-1,184,0,160,84,0,106,0,104,117,44,76,0,100,255,53,0,0,0,0,100,137,37,0,0,0,0,102,156,96,80,139,216,3,0,104,112,188,0,0,106,0,255,80,28,139,204,141,160,112,188,0,0,137,97,46,104,0,0,64,0,81,139,124,36,943,0,0,0,2,0,0,0,0,0,0,4,0,7,0
eronana_netsh.exe,-1,171,7.784095887566046,4.416708779369827,3.367387108196219,4.4807470187924645,4.416708779369827,0.14714170960461476,0.38359054942036147,5,7.873169517551402,6.971170685220133,0.9019988323312687,7.1515704516863865,6.971170685220133,0.1627203787053944,0.40338614094363034,1,4,3,0,0,0,0,0,0,0,0,0,143,3,146,-1,-1,96,104,0,160,129,1,232,23,252,255,255,85,139,236,131,236,72,139,77,8,83,86,87,139,65,8,141,81,44,137,85,192,106,4,104,0,16,0,0,141,52,194,139,65,24,139,0,137,69,188,139,65,28,139,0,137,69,184,139,65,32,139,16,139,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0
petite_rrenc.exe,-1,530,7.900384380520006,5.624745632824038,2.275638747695967,6.730008259514061,6.433618064320758,0.43029378114507094,0.6559678202054358,530,6.4522109863813695,0.8593635092871319,5.592847477094238,3.6737436877294045,5.429115173213267,7.781840361395157,2.7895950174523825,3,9,2,1,144,2,2,3,5,1,0,1,322,2,324,-1,-1,232,79,0,0,0,51,192,94,100,139,24,139,27,141,99,218,139,107,8,139,109,252,141,142,204,2,0,0,137,75,4,100,137,29,0,0,0,0,139,60,36,129,199,2,1,0,0,106,14,89,243,164,243,164,243,164,243,164,243,164,243,164,243,164,144,0,0,0,0,0,0,0,0,0,0,4,0,2,0
amber_Updater2.exe,-1,245,7.147988857245608,5.2173796740124,1.9306091832332077,5.694675484358084,5.38652915692686,0.34900886114787505,0.5907697192205056,104,5.960304959278143,5.915838942544388,0.04446601673375472,5.959877401424934,5.960304959278143,1.9011794655447644e-05,0.004360251673406897,2,47,3,2,66,1,24,2,26,1,0,1,287,2,289,-1,-1,86,83,131,236,20,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,23,131,248,1,116,74,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,66,0,0,0,2,0,0,0,0,0,0,0,0,2,0
fsg_DarkNamer.exe,-1,4538,7.791973451390391,3.050544520602782,4.74142893078761,6.0504013841987385,6.040424228737478,0.06571765448662421,0.25635454840245026,4378,4.599579929992546,0.8144689266799429,3.7851110033126036,0.8244917448177344,0.8236313551086308,0.0032567125168439072,0.0570676135548343,1,2,1,12,161,0,1,1,2,19,0,19,922,1,923,-1,-1,187,208,1,64,0,191,0,16,64,0,190,16,70,65,0,83,232,10,0,0,0,252,178,128,164,106,2,91,255,20,36,164,106,2,91,255,20,36,2,210,117,5,138,22,70,18,210,195,115,247,51,201,255,20,36,2,210,117,5,195,115,24,51,192,382,0,0,0,0,0,0,0,0,0,0,0,0,6,0
fsg_ru.exe,-1,4659,7.911941005731514,3.6580895581764854,4.253851447555029,6.546521698621162,6.377067796039978,0.14111003812418865,0.37564616080054464,4493,4.64341906486178,0.8199488185385972,3.8234702463231827,0.8296708200014608,0.828823786769798,0.003238644774962129,0.05690909219942038,1,2,1,6,221,2,1,1,2,20,0,20,684,1,685,-1,-1,187,208,1,64,0,191,0,16,64,0,190,29,66,66,0,83,232,10,0,0,0,252,178,128,164,106,2,91,255,20,36,164,106,2,91,255,20,36,2,210,117,5,138,22,70,18,210,195,115,247,164,106,2,91,255,20,36,2,210,117,5,195,115,247,268,0,0,0,0,0,0,0,0,0,0,0,0,12,0
petite_AkelAdmin.exe,-1,667,6.45177792137232,5.37871644473175,1.0730614766405697,5.433430011118198,5.37871644473175,0.04964551946049902,0.22281274528289224,38,6.456191107266055,6.389730281699261,0.06646082556679378,6.454442138172192,6.456191107266055,0.00011623792986894183,0.010781369572969003,3,8,2,1,65,0,2,2,4,1,0,1,291,2,293,-1,-1,184,0,112,64,0,106,0,104,0,44,64,0,100,255,53,0,0,0,0,100,137,37,0,0,0,0,102,156,96,80,139,216,3,0,104,112,188,0,0,106,0,255,80,28,139,204,141,160,112,188,0,0,137,97,46,104,0,0,64,0,81,139,124,36,65,0,0,0,0,0,0,0,0,0,0,4,0,2,0
themida_adrestore.exe,-1,5125,7.950467997861722,0.6361274372367043,7.314340560625018,6.621551359763026,7.044396915337692,2.192097322365976,1.4805733086767356,4832,7.955803162392665,7.161981005870295,0.7938221565223698,7.946302628516935,7.953005663647775,0.0008079385223082277,0.028424259397708637,9,7,0,1,92,0,4,0,4,20,0,20,637,5,642,-1,-1,232,75,1,0,0,88,83,81,82,86,87,85,137,195,131,235,5,185,104,162,65,0,41,203,80,184,32,30,5,0,1,216,131,56,0,116,3,131,56,0,116,3,88,185,151,1,0,0,131,233,5,1,193,83,106,0,83,106,0,81,255,208,83,137,138,0,0,0,29,19,0,0,0,0,0,12,0,5,0
amber_ADInsight.exe,-1,891,7.976721005899625,2.47600493653732,5.500716069362305,5.460465538764918,5.451137604629246,0.07309377737169266,0.2703586088359175,750,5.960304959278143,5.915838942544388,0.04446601673375472,5.960245671255831,5.960304959278143,2.636302192222073e-06,0.0016236693604986432,2,47,3,2,66,1,24,2,26,1,0,1,287,2,289,-1,-1,86,83,131,236,20,131,61,20,48,64,0,2,139,68,36,36,116,10,131,61,20,48,64,0,2,139,68,36,36,116,10,131,248,2,116,23,131,248,1,116,74,139,68,36,40,199,68,36,4,1,0,0,0,137,68,36,8,139,68,36,32,137,4,36,66,0,0,0,2,0,0,0,0,0,0,0,0,2,0
pecompact_whois.exe,-1,6356,7.922834927757332,4.689301099035634,3.233533828721698,6.157946960598176,5.940294806040908,0.39915854762299585,0.6317899553039728,5836,7.996178612986456,4.654906972841113,3.341271640145343,6.280360995504465,5.990586305861642,0.393944885845129,0.6276502894487733,1,4,3,1,219,3,0,0,0,20,0,20,692,5,697,-1,-1,184,32,146,4,1,80,100,255,53,0,0,0,0,100,137,37,0,0,0,0,51,192,137,8,80,69,67,111,109,112,97,184,165,127,4,241,141,136,158,18,0,16,137,65,1,139,84,36,4,139,82,12,198,2,233,131,194,5,43,202,137,74,252,51,278,0,0,0,3,2,0,0,0,0,0,4,0,11,0
exe32pack_file-gif-load.exe,-1,872,6.919783582885631,4.754158716898251,2.16562486598738,5.802370033560076,5.910827739536924,0.17016451227834747,0.4125100147612752,767,7.171239147056827,6.283756526048771,0.887482621008056,6.3277662577106275,6.306228773667691,0.011525420523276505,0.10735651132221327,6,2,1,1,177,2,1,1,2,2,0,2,517,3,520,-1,-1,59,192,116,2,85,59,192,116,2,83,59,201,116,1,86,59,210,116,2,87,232,0,0,0,0,59,219,116,1,93,139,213,129,237,236,58,64,0,59,228,116,2,43,149,253,59,64,0,129,234,44,0,0,0,128,189,56,60,64,0,0,116,24,59,290,0,0,0,0,0,0,0,0,0,0,25,0,2,0
nspack_livekd.exe,-1,1864,7.993054317052991,1.2745947076524575,6.718459609400533,6.134876008557188,6.886791608280402,2.4484934630472233,1.564766264669335,1505,6.7667687144080055,0.8492404046166119,5.917528309791393,6.12430655639912,6.237791800979717,0.3839858433728407,0.6196659127084858,6,11,4,2,266,2,2,4,6,20,0,20,688,4,692,-1,-1,233,181,184,9,0,156,96,232,0,0,0,0,93,184,7,0,0,0,43,232,141,181,208,253,255,255,139,6,131,248,0,116,17,199,6,1,0,0,0,139,213,139,133,140,253,255,255,43,208,137,149,140,253,255,255,1,149,188,253,255,255,141,181,0,312,0,0,0,4,4,0,0,0,0,0,4,0,10,0
bero_sync.exe,-1,8057,7.944115793239683,1.5986938971252804,6.345421896114402,5.758662333273345,6.07440931549762,1.015292479978135,1.0076172289010024,7891,7.994363558444434,7.337820847008069,0.6565427114363649,7.96563074300787,7.993631400381408,0.011745906959521657,0.10837853551105799,1,2,1,7,220,2,1,1,2,20,0,20,687,1,688,-1,-1,96,104,100,195,0,0,104,0,16,64,0,104,227,84,66,0,232,52,4,0,0,85,139,236,131,236,32,139,93,8,141,69,232,139,211,232,85,252,255,255,138,18,51,201,128,250,45,114,6,65,128,234,45,235,245,128,250,45,114,6,65,128,234,45,265,0,0,0,0,0,0,0,0,0,0,0,0,11,0
