name,dll1,dll2,dll3,dll4,dll5,dll6,dll7,dll8,checksum,image_base,base_of_code,major_version,minor_version,image_size,code_size,headers,size_InitializedData,size_UninitializedData,size_StackReserve,size_StackCommit,section_alignement,standard_section,non_standard_section,ratio_standard_section,x_section,w_section,wx_section,rx_section,rw_section,wrx_section,code_not_exec,exec_not_code,no_code_section,ep_not_in_code,ep_not_in_standard,ep_not_in_exec,ratio_data_virt_size,zero_phys_size,virt_greater_data_size,max_ratio_data_virt,min_ratio_data_virt,data_addres_not_align,entropy_code,entropy_data,entropy_rsrc,entropy_header,entropy_file,entropy_ep,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,nb_dll_imported,nb_func_IDT,nb_malicious_api,ratio_malicious_func,nb_func_IAT,debug_dir,nb_rsrc
7aad2cd707bcdd65269e0a7cde74dbaed32abbce14228c3c4c04baa7bd966f00,1,0,1,0,1,0,0,1,0,1073741824,8192,4,0,729088,710656,512,1536,0,4194304,16384,8192,2,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-1,0,0,1.126,1.001,0,7.961,-1,3.887,2.618,7.938,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14
7aae9c3c1ffb5983de4c595a757f5f3d970ee895a17948aa17394cabd2910d78,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,32768,6144,512,2048,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.072,0,0,42.667,1.072,0,5.087,-1,3.903,2.5,2.026,5.087,255,37,84,54,64,0,0,0,0,0,0,0,0,0,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,14
7b1c20701d541771b5819005700826712f27970a335dda7cf150e2564802d515,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,1892352,1866240,512,2048,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,5.958,-1,3.933,2.848,6.003,5.958,255,37,120,152,92,0,0,0,0,0,0,0,0,0,76,152,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,14
7b4daf50ce63113ae3c210306e044965265e4774b639539968978ccdcaa992c5,0,0,0,0,0,0,0,0,0,4194304,4096,1,0,200704,36864,1024,137216,0,1048576,16384,4096,5,3,0.625,1,4,0,1,4,0,0,1,1,1,1,0,1.006,3,3,21.333,0,0,-1,-1,6.032,2.132,6.482,6.296,85,139,236,131,196,204,83,86,87,51,192,137,69,240,137,69,220,232,214,152,255,255,232,221,170,255,255,232,0,205,255,255,232,71,205,255,255,232,62,243,255,255,232,165,244,255,255,51,192,85,104,154,158,64,0,100,255,48,100,137,32,51,210,85,8,94,20,0.213,-1,1,122
7b9723c3ca58ecdde9af2dd2215e00fa7c7692e960242d9c6b2e80ab45fc90d5,1,0,1,0,0,0,0,1,725944,1073741824,4096,6,0,741376,384512,1024,341504,0,1048576,4096,4096,6,1,0.857,1,1,0,1,1,0,0,0,0,0,0,0,1.001,0,1,2.098,0.419,0,5.676,2.605,2.834,3.83,5.431,5.676,72,137,76,36,8,72,131,236,40,232,98,253,255,255,72,131,196,40,195,204,204,204,204,204,204,204,204,204,204,204,204,204,72,137,84,36,16,72,137,76,36,8,72,131,236,56,72,139,68,36,64,72,137,68,36,16,72,139,68,36,16,72,99,64,1,89,4,0.045,1,0,52
7ba6ab30eb71e8ab3ccdc734633391c092b25160f62173d4b6237da6c55b5a24,1,0,1,0,1,0,0,1,68266,4194304,8192,4,0,65536,42875,512,2560,0,1048576,4096,8192,2,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-1,0,0,1.011,1.003,0,5.974,-1,4.644,2.637,4.905,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,16
7baa2515a24318d7578a6f6566d8fd83594e89960b9d25c73e7c9f8581795d7f,1,0,1,0,0,0,0,1,632722,4194304,4096,10,0,614400,25600,1024,565248,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,2,1.172,0.076,0,6.039,4.895,7.831,3.815,7.647,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
7bce4ecdba0dec6ad52286615c8dc344bf7800e390f811dcb21ec4c42c1c9768,0,0,0,0,0,0,0,1,370802,4194304,4096,5,1,819200,88576,1024,731136,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.006,0,1,1.006,0.257,0,5.679,7.895,3.681,4.104,3.415,5.679,232,153,59,0,0,233,137,254,255,255,139,255,85,139,236,131,236,32,139,69,8,86,87,106,8,89,190,252,18,64,0,141,125,224,243,165,137,69,248,139,69,12,95,137,69,252,94,133,192,116,12,246,0,8,116,7,199,69,244,0,64,153,1,141,3,116,7,0.06,2,1,172
7bf5623f0a10dfa148a35bebd899b7758612f1693d2a9910f716cf15a921a76a,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,122880,96256,512,2048,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.001,0,0,42.667,1.001,0,7.727,-1,4.053,2.814,6.991,7.727,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
7c1095d23541c4e85c0eed22db92d62c3227f5c483a6931fa0701fe651f4d422,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,4358144,3918336,512,413184,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,7.962,-1,4.117,2.792,7.74,7.962,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,66
7c11ba68d9d7b0136e240ce53a14fdec989e270c95274516e0b7e2f60e66d484,1,0,1,0,1,0,0,1,1636249,4194304,8192,4,0,1630208,1216512,1024,395776,0,1048576,4096,8192,3,0,1,1,1,0,1,1,0,0,0,0,1,1,1,-1,0,0,1.007,1,0,6.345,-1,6.583,2.58,6.511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,84
7c4d8756750ac99128b6467b57d9bf5f09fa790f239ae298ecb5e4764f90075a,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,851968,825344,512,4608,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,7.224,-1,5.859,2.792,7.171,7.224,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20
7c65de85148b948a8376a92b592cde38f7b736a02ab2f5eec5c5b54fe787cbfc,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,851968,824832,512,7680,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,7.414,-1,7.095,2.8,7.366,7.414,255,37,0,32,64,0,0,0,193,192,129,193,64,1,1,195,192,3,128,2,65,194,1,198,192,6,128,7,65,199,0,5,193,197,129,196,64,4,1,204,192,12,128,13,65,205,0,15,193,207,129,206,64,14,0,10,193,202,129,203,64,11,1,201,1,0,0,0,1,0,26
7cbf1500a90a12f2af851d50fc1ef6de2a45c6b6cdd2331f73aa8689cdfa7b79,0,0,0,0,0,0,0,1,0,4194304,4096,5,0,417792,107520,1024,297472,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.433,0.973,0,6.399,4.561,2.46,3.878,5.658,6.399,232,192,100,0,0,233,164,254,255,255,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,139,84,36,12,139,76,36,4,133,210,116,105,51,192,138,68,36,8,132,192,117,22,129,250,0,1,0,0,114,14,131,61,148,54,70,0,0,116,5,1,79,12,0.152,80,1,8
7cc49809dc4bb7e531f1f5c489f8f8c3ac7d79ce9621aa8fcf09d319e16a71ca,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,958464,932864,512,4608,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,7.103,-1,4.994,2.655,7.039,7.103,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,14
7cdadb18edcd84c6223b48a00dc074dfec26f8416b754acc87f1231ede8bc42c,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,827392,794624,4096,20480,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.004,0,0,341.333,1.004,0,7.395,-1,4.158,2.804,7.319,7.395,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,32
7d28ef183eaa1e57c41647731f000ee386281271f145ba17287978671d469fa7,0,0,0,0,0,0,0,0,0,4194304,4096,1,0,20480,4096,512,4096,0,1048576,4096,4096,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,-1,-1,-1,4.296,2.564,2.987,85,139,236,131,236,3,131,228,248,131,196,4,129,236,144,1,0,0,106,3,232,171,1,0,0,89,106,0,255,21,104,16,64,0,163,80,33,64,0,255,21,92,16,64,0,255,53,0,17,64,0,163,84,33,64,0,255,21,112,16,64,0,106,1,-1,-1,-1,-1,-1,1,-1
7e377f9e9a8c3ef5745ac7a94dd0cefef7bbe6339441b80b141746fc332c691e,1,0,1,0,0,0,0,1,877443,4194304,4096,10,0,888832,25600,1024,841728,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,2,1.172,0.076,0,6.039,4.895,7.888,3.824,7.781,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
7e6c24f0eb718e9a9684b91c8a95e07fd272b38aa3840eafb5b1223c2cc23aca,1,0,1,0,0,0,0,1,805477,4194304,4096,10,0,815104,25600,1024,767488,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,2,1.172,0.076,0,6.039,4.895,7.875,3.837,7.754,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
7e781f414da0e2f65ca8c1a8a103a9b88d2d8e4d6c53998642f271e40b29ff68,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,1015808,985088,512,2048,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,6.424,-1,4.021,2.816,6.332,6.424,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
7e7a55a8c34aa6adce1e64e519b1f0bfd7f82237fd0a3097f015fb184865ccfb,0,0,0,0,0,0,0,1,0,4194304,4096,4,0,405504,25088,1024,186368,2048,1048576,4096,4096,4,1,0.8,1,2,0,1,2,0,0,0,0,0,0,0,1.02,1,2,1.085,0,0,6.201,3.716,3.916,3.28,7.902,6.201,129,236,212,2,0,0,83,85,86,87,106,32,51,237,94,137,108,36,24,199,68,36,16,216,162,64,0,137,108,36,20,255,21,52,128,64,0,104,1,128,0,0,255,21,52,129,64,0,85,255,21,172,130,64,0,106,8,163,88,79,67,0,232,144,8,165,4,0.024,9,1,44
7ff09715ea3fa12705da00d500b72329217b7d82cae0c59aefa0ebbf3724a36d,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,819200,781312,512,10240,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,7.424,-1,7.521,2.819,7.35,7.424,255,37,0,32,64,0,208,7,0,0,220,5,0,0,176,4,0,0,232,3,0,0,244,1,0,0,100,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26
807b49537ce43f3ff6ef81047abe2a5dc097c66db89706ab1ce95ca44fcc3bce,0,0,1,0,0,0,0,1,447794,4194304,4096,5,1,43044864,124416,1024,42957312,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.004,0.004,0,6.266,7.887,3.676,4.176,0.123,6.266,232,84,101,0,0,233,137,254,255,255,139,255,85,139,236,139,69,8,51,201,59,4,205,64,2,66,0,116,19,65,131,249,45,114,241,141,72,237,131,249,17,119,14,106,13,88,93,195,139,4,205,68,2,66,0,93,195,5,68,255,255,255,106,14,2,126,7,0.056,2,1,244
8080f28eb2c4e6406a8df0f3ed8c1f42f8bb038a35398e13d29c618ade13d06e,1,0,1,0,1,0,0,1,458645,4194304,8192,4,0,425984,408470,512,2560,0,1048576,4096,8192,2,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-1,0,0,1.121,1,0,4.76,-1,4.79,2.806,4.697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,16
81f2eb51eb0ee98b170a84fdbf6a960dc705839b4caa6b1202cfe435242bba1c,0,0,1,0,0,0,0,1,561277,4194304,4096,5,1,991232,76800,1024,913408,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.004,0,1,1.004,0.392,0,6.217,7.939,3.631,4.032,4.354,6.217,232,153,59,0,0,233,137,254,255,255,139,255,85,139,236,131,236,32,139,69,8,86,87,106,8,89,190,252,18,64,0,141,125,224,243,165,137,69,248,139,69,12,95,137,69,252,94,133,192,116,12,246,0,8,116,7,199,69,244,0,64,153,1,141,3,117,7,0.06,2,1,244
820fbbad231042249cdd30f8f32c79baaf2373daec9676a9704ac531d89ff0f7,1,0,1,0,1,0,0,1,196807,4194304,8192,4,0,155648,126464,512,5632,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.003,0,0,42.667,1.001,0,7.853,-1,7.283,2.728,7.368,7.853,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,20
8271105109e78e0fcf19fada4140231e93f6290efe7654d1c0fe92acb91a11ca,1,0,1,0,0,0,0,1,801572,4194304,4096,10,0,815104,25600,1024,769536,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,1,1.172,0.076,0,6.039,4.895,7.877,3.84,7.766,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
8286fb4e8fbae705a11b8c3d4ef74cac8f2977536721fe9ffd0ae0fe8acef632,1,0,0,0,0,0,0,1,2967655,4194304,4096,6,0,2981888,4608,1024,287744,0,1048576,4096,4096,6,2,0.75,2,3,1,2,3,1,0,1,0,1,1,0,1,1,2,128,0,0,5.717,0,4.967,3.211,6.316,6.414,85,233,181,169,7,0,93,233,250,95,0,0,201,52,252,114,26,13,205,83,237,99,37,55,131,121,27,11,203,93,10,0,0,0,33,152,19,52,12,129,237,236,2,0,162,206,55,85,92,0,105,0,38,229,1,0,150,224,120,243,6,0,105,0,4,3,1,0.333,-1,1,894
82c9edf409936323db8973643e26818f71f9fc62e995f613be86a4b9c41cbd02,1,0,1,0,0,0,0,1,806531,4194304,4096,10,0,811008,25600,1024,764928,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,2,1.172,0.076,0,6.039,4.895,7.879,3.824,7.764,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
82f14f2328af922009bb022e324ef028b09b2570981c3d98b2a29957829a0b0a,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,745472,716800,4096,12288,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.005,0,0,341.333,1.005,0,7.321,-1,6.561,2.79,7.249,7.321,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20
8308179514d386fba1356aa4459f46f925d4a5b9a6f36733154d183c0780ac93,0,0,1,0,0,0,0,1,4410239,4194304,4096,5,0,39165952,4260864,1024,34893312,0,1048576,4096,4096,4,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1.002,0,0,7.956,1.247,4.442,4.025,1.365,7.956,232,106,108,0,0,233,120,254,255,255,204,204,204,204,204,204,204,204,204,204,204,204,139,76,36,4,247,193,3,0,0,0,116,36,138,1,131,193,1,132,192,116,78,247,193,3,0,0,0,117,239,5,0,0,0,0,141,164,36,0,0,0,0,141,5,118,12,0.102,1,0,104
837657c72effe9da508cb38d2110e6f664f239f88558948f10d265d9ff3a3f33,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,770048,745472,4096,12288,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.001,0,0,341.333,1.001,0,7.363,-1,6.561,2.806,7.317,7.363,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20
83d9788dddfef0809379d87976f80887d0e4718ca6b1529d88058efcae5f3a02,0,0,0,0,0,0,0,0,0,4194304,4096,4,0,12603392,3436544,4096,8728576,0,1048576,4096,4096,2,4,0.333,6,6,6,6,6,6,0,1,1,1,1,0,0.258,1,6,0.711,0,0,-1,7.727,7.96,4.423,1.248,7.968,104,1,176,249,0,232,1,0,0,0,195,195,109,248,216,57,250,139,23,213,106,92,132,241,175,119,22,108,173,17,132,9,250,239,167,79,31,55,211,237,8,125,242,36,110,216,63,141,183,59,220,88,200,148,74,65,86,95,159,229,65,42,168,86,20,21,3,0.143,-1,1,34
83fe0a833e1523ae6c199671959c1e42cf923f22d0c23803d3062b8bebe0603a,1,0,1,0,0,0,0,1,648000,4194304,4096,10,0,638976,25600,1024,592384,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,2,1.172,0.076,0,6.039,4.895,7.841,3.829,7.682,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
840c70d31f3e33fd33fdd9e5fc9002e8ebd28a97b3d8f38ee322403a6bbb5053,0,0,0,0,0,0,0,0,0,4194304,4096,1,0,643072,4096,512,4096,0,1048576,4096,4096,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,-1,-1,-1,4.318,5.169,5.191,85,139,236,131,196,240,184,232,7,70,0,232,76,78,250,255,161,244,58,70,0,139,0,232,92,135,255,255,161,244,58,70,0,139,0,178,1,232,38,166,255,255,161,244,58,70,0,139,0,186,220,23,70,0,232,245,129,255,255,139,13,248,59,70,-1,-1,-1,-1,-1,1,-1
841ce7f81f9a7e7fb55e185c2cd20b3f535011e4bcd510efc3128027b19c77fd,1,0,1,0,1,0,0,1,0,4194304,4096,5,1,561152,29184,1024,186368,2048,1048576,4096,4096,4,1,0.8,1,2,0,1,2,0,0,0,0,0,0,0,1.016,1,2,1.024,0,0,6.205,1.866,3.044,3.52,4.947,6.205,129,236,236,3,0,0,83,85,86,87,51,219,191,40,149,64,0,104,1,128,0,0,137,92,36,20,139,235,255,21,112,145,64,0,139,53,172,144,64,0,141,68,36,44,15,87,192,137,92,36,64,80,102,15,19,132,36,68,1,0,0,199,68,36,7,164,3,0.018,13,1,60
841fc466a01841b07d66a4e99f2695592f9fc02c7bd24e5f3d74259a345d5110,0,0,0,0,0,0,0,0,91834,4194304,4096,4,0,16384,4096,4096,8192,0,1048576,4096,4096,3,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.069,0,0,5.721,1.069,0,4.656,0,1.835,3.502,2.269,4.656,104,24,18,64,0,232,238,255,255,255,0,0,0,0,0,0,48,0,0,0,64,0,0,0,0,0,0,0,141,102,238,120,19,44,125,73,188,19,216,126,123,173,121,111,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,114,111,106,1,36,0,0,37,1,28
845aea480b4e69994eec7fc5b5db0b1377746ac925bd093d327325c8d84bb576,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,983040,954368,512,2560,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,5.818,-1,3.769,2.737,5.839,5.818,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,14
84d8810135474d2a463e02b107182cde5d10620e72b854a510a18dc5e7265b7a,1,0,1,0,0,0,0,1,792368,4194304,4096,10,0,811008,25600,1024,764416,0,262144,8192,4096,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1.009,0,2,1.172,0.076,0,6.039,4.895,7.877,3.844,7.76,6.039,232,240,6,0,0,233,0,0,0,0,106,88,104,184,114,64,0,232,146,7,0,0,51,219,137,93,224,141,69,152,80,255,21,132,161,64,0,137,93,252,100,161,24,0,0,0,139,112,4,139,251,186,172,136,64,0,139,206,51,192,240,15,177,10,8,153,8,0.052,14,0,190
852e0d9a8f474077261d053d587868b211e70eff320a7e7067c3fc1cb3253ea5,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,1048576,1020416,512,2560,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,5.899,-1,3.476,2.823,5.826,5.899,255,37,0,32,64,0,4,1,1,2,11,10,10,10,5,5,5,6,6,6,9,9,16,17,15,13,12,13,15,16,17,14,4,1,11,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14
856d9678db405a6c131e80b60351819e8ec3ed19b043d170d19ca078f7723ab4,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,696320,670208,512,5120,0,1048576,4096,8192,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,42.667,1,0,7.281,-1,6.7,2.837,7.228,7.281,255,37,0,32,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20
8614fecd71f9f61a8742b4ab97f28d154f2428b4e91a5a5b42a1e05f93cfa477,1,0,1,0,1,0,0,1,0,4194304,8192,4,0,868352,845824,512,1536,0,4194304,16384,8192,2,0,1,1,0,0,1,0,0,0,0,0,1,1,1,-1,0,0,1.061,1,0,7.933,-1,4.091,2.681,7.885,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,14
